title,view_count,percent_capital,title_length,contains_question_mark,contains_exclamation_mark,VADER,has_full_cap_word,full_cap_count
2012 Chevrolet Corvette  SOLD  Grand Sport 4LT Z51 Z16 NAV NPP HUD F55 Munro Motors,3002,0.2891566265060241,0.5080261602677303,False,False,0.5090452725753453,True,0.5133552282138165
hb5 Hormonal Harmony Review|ingridient Facts You Never Knew About Hb5 [Safety & Side Effect Explain],48,0.13,0.5114894475259228,False,False,0.5078446314176875,False,0.49606796008287507
Working of VRV/VRF Systems- Cooling System (Part-1) - In Hindi,74587,0.20967741935483872,0.503746954091282,False,False,0.49936240019692024,True,0.49822920225628875
Fujikura Ventus Accra TZ5 TZ6 Project X Hzrdus Smoke Green Shaft  Reviews,14295,0.1917808219178082,0.5059885512260205,False,False,0.49936240019692024,True,0.5025518043569507
FTS VS C0K/Blok Strike,134,0.4090909090909091,0.4955950895805668,False,False,0.4966607624091149,True,0.5003905106032714
A1G ACE B - MIND RIGHT (snippet) directed by FREAKYxBETTA prod. By MJNichols,577,0.39473684210526316,0.5065998579083008,False,False,0.49936240019692024,True,0.5068740250398879
War Thunder Sub's Choice Ep 40: Yak-9UT [Packing 45mm Shotgun!],12492,0.15873015873015872,0.5039507432277881,False,True,0.4859420981349037,False,0.49606796008287507
Tu-ru6,23,0.16666666666666666,0.4923347567578863,False,False,0.49936240019692024,False,0.49606796008287507
Bergepanzer1 M88 A1G live Bau Teil 7 Finale,537,0.16279069767441862,0.4998748011435217,False,False,0.49936240019692024,True,0.5003905106032714
MSA PG - Keep It 1000 [Official Music Video],66636,0.22727272727272727,0.5000786023557338,False,False,0.49936240019692024,True,0.5003905106032714
"PVV wil Nederland 'de-islamiseren', kan dat zomaar? | NU.nl",7060,0.1016949152542373,0.503135579482788,True,False,0.49936240019692024,True,0.49822920225628875
The 4 Hour Body - Tim Ferriss - Animated Book Review,80108,0.15384615384615385,0.5017090054248221,False,False,0.49936240019692024,False,0.49606796008287507
O8Q-M's Live PS4 Broadcast,7,0.2692307692307692,0.49641024215827356,False,False,0.49936240019692024,True,0.49822920225628875
MMX DESERT STORM Season 5 | WEEK 03 | MATCH 02,217,0.5217391304347826,0.5004862046340851,False,False,0.49936240019692024,True,0.5068740250398879
"EXK SFL Framelock Front Flipper with Snakeskin Carbon Fiber - Stonewash, Drop Point",15,0.18072289156626506,0.5080261602677303,False,False,0.4935963366308203,True,0.5003905106032714
MGR SUPER HIT KADHAL PADALGAL,892551,0.8620689655172413,0.49702161935228734,False,False,0.5120115824449534,True,0.5068740250398879
Chimbal Stagg EXK Medium Hats 14 - BATERACLUBE.com.br,4297,0.33962264150943394,0.5019128039641135,False,False,0.49936240019692024,True,0.49822920225628875
Intro QDZ | CugeFX | ft. BeloventArts (C4D) | CC in desc,98,0.23214285714285715,0.5025241954976735,False,False,0.49936240019692024,True,0.5025518043569507
F.T.B. REMIX - Silver Skye (Official Music Video),490321,0.2653061224489796,0.5010976066706488,False,False,0.49936240019692024,True,0.5003905106032714
"Clash squad.best gameplay.pera samsung J7,J2,J4,J6.",41,0.09803921568627451,0.50150520631767,False,False,0.49936240019692024,True,0.49822920225628875
4LT. - Silence (2016),490,0.14285714285714285,0.49539130492575956,False,False,0.49936240019692024,True,0.49822920225628875
Nuestro Estilo Joseph 1El Nuevo flow   ft Varios prod by joseph 1 Depto music,367,0.09090909090909091,0.506803622507396,False,False,0.49936240019692024,False,0.49606796008287507
E189 - Project Magic Runway | Commander's Brew | Magic the Gathering,1178,0.11764705882352941,0.5049696678662914,False,False,0.49936240019692024,True,0.49822920225628875
spm stay on your grind,14974372,0.0,0.4955950895805668,False,False,0.49936240019692024,False,0.49606796008287507
Sebelum anda beli Samsung Galaxy A72...,807745,0.10256410256410256,0.4990595973878717,False,False,0.49936240019692024,True,0.49822920225628875
Tutorial sobre Google Analytics 4 GA4 - Novedades - Funcionalidades - Informes - Eventos,5540,0.10227272727272728,0.5090448690334095,False,False,0.49936240019692024,True,0.49822920225628875
Cold Shot | Assassination Goes Wrong | Indie Horror Game,14750,0.14285714285714285,0.5025241954976735,False,False,0.48051534042878463,False,0.49606796008287507
Horsch 4LT Sprayer,4068,0.2222222222222222,0.4947799604195827,False,False,0.49936240019692024,True,0.49822920225628875
How to Make A Electric Water Pump At Home | Water Pump For DC Motor DIY | Powerful Water Pump,7755,0.21505376344086022,0.5100635026882737,False,False,0.508258219957512,True,0.5025518043569507
#1el inicio de una nueva serie/oxenfree,6,0.0,0.4990595973878717,False,False,0.49936240019692024,False,0.49606796008287507
A Personal Review - Roland Go Piano (GO-61P),3346,0.20454545454545456,0.5000786023557338,False,False,0.49936240019692024,True,0.5003905106032714
How to P-51D - IL-2: Great Battles (1/2),28767,0.175,0.499263398027367,False,False,0.5069857685030466,True,0.5003905106032714
The Shore | H.P. Lovecraft Inspired | Indie Horror Game,40096,0.16363636363636364,0.5023203990682532,False,False,0.4966607624091149,True,0.49822920225628875
Misery Mansion | Trapped Inside A Mysterious Mansion  | PC Horror Game,38480,0.15714285714285714,0.5053772266374728,False,False,0.480466868394698,True,0.5003905106032714
DF1 to Ethernet on The Automation Show,2178,0.15789473684210525,0.49885579706085176,False,False,0.49936240019692024,True,0.49822920225628875
QDZ $WRV DAT,77,0.75,0.49355732006141945,False,False,0.49936240019692024,True,0.5025518043569507
NO COCK LIKE goblin c0k,74,0.43478260869565216,0.4957988756989216,False,False,0.49392344308339453,True,0.5025518043569507
"GURINDAM 12 MENURUT AL-QUR'AN & HADITS | Ustadz Dr. Musthafa Umar, Lc,.MA | 30/08/2020",2274,0.4069767441860465,0.5086373940670101,False,False,0.49936240019692024,True,0.5047130027526355
BENDRONG KULON  CALUNG BANYUMASAN RU6,24401,0.8378378378378378,0.4986519971140249,False,False,0.49936240019692024,True,0.5068740250398879
Time for a new ISP,6,0.2222222222222222,0.4947799604195827,False,False,0.49936240019692024,True,0.49822920225628875
Panasonic Lumix DMC-TZ6 video sample test 480p,4149,0.15217391304347827,0.5004862046340851,False,False,0.49936240019692024,True,0.49822920225628875
Which Is The Best Porsche 997 To Buy? | The Complete Guide To The Porsche 997 Range,47470,0.1686746987951807,0.5080261602677303,True,False,0.5128026048014726,False,0.49606796008287507
XOX,1371680,1.0,0.49172350856913316,False,False,0.49936240019692024,True,0.49822920225628875
J3L Chante Herbert Leonard Petite Nathalie,15,0.16666666666666666,0.49967099997291065,False,False,0.49936240019692024,True,0.49822920225628875
HOW TO BE AN AMAZING SHERIFF IN MMX,41846,0.8,0.4982443986318191,False,False,0.51172679946126,True,0.5133552282138165
New digital camera panasonic TZ6 ZS1,2786,0.1388888888888889,0.49844819761510845,False,False,0.49936240019692024,True,0.5003905106032714
YPER ADYNATOY 83H EKPOMPI,202,0.8,0.4962064520554766,False,False,0.49936240019692024,True,0.5047130027526355
XOX Online Affiliate Program,6392,0.21428571428571427,0.49681782587438544,False,False,0.49936240019692024,True,0.49822920225628875
Dubee  A-1 G,16544,0.25,0.49355732006141945,False,False,0.49936240019692024,True,0.5003905106032714
Renault N71 Tractor,5759,0.15789473684210525,0.4949837402775737,False,False,0.49936240019692024,True,0.49822920225628875
vLy on imkz_ivory done in 05:00.65,127,0.029411764705882353,0.49804060023187274,False,False,0.49936240019692024,False,0.49606796008287507
Slow mo1 VDT,2001,0.3333333333333333,0.49355732006141945,False,False,0.49936240019692024,True,0.49822920225628875
MMX HILL DASH Gameplay Walkthrough Part 1 - City Stages 1 2 3 (iOS Android),29894,0.25333333333333335,0.5063960911165906,False,False,0.49936240019692024,True,0.5025518043569507
PVS-IS2 Intake and Exhaust Vent Screen Overview,795,0.2127659574468085,0.5006900055647866,False,False,0.49311518363401996,True,0.49822920225628875
EXK - screenkaihtimet,1062,0.14285714285714285,0.49539130492575956,False,False,0.49936240019692024,True,0.49822920225628875
PVV spot,193298,0.375,0.49274226839515956,False,False,0.49936240019692024,True,0.49822920225628875
CJU 830+CJ 500  DHG,808,0.42105263157894735,0.4949837402775737,False,False,0.49936240019692024,True,0.5025518043569507
WAGER OF THE CENTURY | cuz 8O3 vs  Xzerzen (A.K.A) SilverPantherJC,235,0.3939393939393939,0.5045621024904907,False,False,0.49936240019692024,True,0.5090347904945902
So Many Carry Options! 5.11 Tactical LV6 Sling Pack,60279,0.17647058823529413,0.50150520631767,False,True,0.49936240019692024,True,0.49822920225628875
Agario gameplay w/ Exk Leaders and FANS!,78,0.175,0.499263398027367,False,True,0.49936240019692024,True,0.49822920225628875
Tekken 7 DF1 Ranking PT.1: Recovery,376,0.2,0.4982443986318191,False,False,0.49936240019692024,True,0.5003905106032714
Top 10 Shows You Can Find On VRV,149254,0.28125,0.4976330054528693,False,False,0.5036322679701095,True,0.49822920225628875
2008 Corvette 4LT,970,0.17647058823529413,0.49457618229591455,False,False,0.49936240019692024,True,0.49822920225628875
Carson & Jawsh join the OfflineTV FTB Minecraft Server,193029,0.18518518518518517,0.5021166018678287,False,False,0.5056098158389941,True,0.49822920225628875
I23,1,0.3333333333333333,0.49172350856913316,False,False,0.49936240019692024,True,0.49822920225628875
The Crazy True Story of the Man Who Killed JFK,228107,0.21739130434782608,0.5004862046340851,False,False,0.4861762029257579,True,0.49822920225628875
Muneer Hudavi @vly,560,0.1111111111111111,0.4947799604195827,False,False,0.49936240019692024,False,0.49606796008287507
"Belajar Irama Kurdi, Bersama Asatidz RCQ bengkalis",422,0.16,0.5013014067103733,False,False,0.49936240019692024,True,0.49822920225628875
2013 Corvette 60th Anniversary 427 4LT Convertible,441,0.1,0.5013014067103733,False,False,0.49936240019692024,True,0.49822920225628875
COLD DREAM A1G WEEZY WEE,900,0.7916666666666666,0.49600266321312514,False,False,0.5046389993300706,True,0.5068740250398879
2009 Corvette Z51 4LT,2356,0.19047619047619047,0.49539130492575956,False,False,0.49936240019692024,True,0.5003905106032714
L43: NITI Aayog | 100 Hours - Laxmikanth Summary | UPSC CSE - Hindi | Sunil Singh | SKLIVE,42995,0.2777777777777778,0.5094523319820505,False,False,0.49936240019692024,True,0.5068740250398879
GANA EL DESAFIO DE YOUTUBERS EASY!! DANIELIYO RCQ!! CLASH ROYALE!!,307,0.7727272727272727,0.5045621024904907,False,True,0.5124651095421979,True,0.5176736711016813
E-flite P-51D Mustang 1.2m PNP and BNF Basic with AS3X and SS,73601,0.26229508196721313,0.5035431637098099,False,False,0.49936240019692024,True,0.5068740250398879
S.P.M. Mexican Radio,5158866,0.25,0.49518752180219694,False,False,0.49936240019692024,True,0.49822920225628875
You Keep Hope Alive | POA Worship,32434,0.24242424242424243,0.49783680248298473,False,False,0.5156455087091455,True,0.49822920225628875
Oli Vilakku | Full Tamil Movie | M.G.R Super Hit Movie,334904,0.2037037037037037,0.5021166018678287,False,False,0.5120115824449534,True,0.49822920225628875
VACCINE! (A Jolene Parody.),12018,0.37037037037037035,0.4966140334538117,False,True,0.49936240019692024,True,0.5003905106032714
CRAZIEST PRANKS EVER! || Funny Pranks And Awesome Tricks by 123 GO!,4617571,0.373134328358209,0.5047658859701221,False,True,0.5147914701606271,True,0.5047130027526355
SPM High Everyday,7239932,0.29411764705882354,0.49457618229591455,False,False,0.49936240019692024,True,0.49822920225628875
Can You  Sell Shares without a POA ?,16941,0.19444444444444445,0.49844819761510845,True,False,0.5056098158389941,True,0.49822920225628875
[Metal Gear Rising] The Stylesman Vs The Blade Wolf/LQ-84I,68,0.20689655172413793,0.5029317857726516,False,False,0.49936240019692024,False,0.49606796008287507
ABEZY JUST ENDED THIS MAN!!,11197,0.7777777777777778,0.4966140334538117,False,True,0.49936240019692024,True,0.5068740250398879
War Thunder - IS-2 mod. 1944 Charge Complete,262633,0.13636363636363635,0.5000786023557338,False,False,0.4867140340345478,True,0.49822920225628875
Analysis Hub Google Analytics - Exploration Report in GA4,1061,0.14035087719298245,0.5027279910883767,False,False,0.5041388036646692,True,0.49822920225628875
"Cara Untung Saham: Kenapa Bitcoin Kejap Naik, Kejap Turun (4hb Feb 2021)",3,0.1388888888888889,0.5057847782625156,False,False,0.49936240019692024,False,0.49606796008287507
17th All Japan 8-dan Kendo Championships - QF2 - Onda Koji vs. Eiga Naoki,1576,0.136986301369863,0.5059885512260205,False,False,0.5097858629809682,True,0.49822920225628875
"All Keplerians Game Trailers ( Evil Nun , Mr Meat , IS1 , IS2 , IS3 , Evil Nun 2 And Horror Brawl )",31368,0.1919191919191919,0.5112857520269415,False,False,0.47982833670761893,True,0.5025518043569507
Easy meal prep for the 4 hour body - $2 per meal!!,2198,0.02,0.5013014067103733,False,True,0.51075637176165,False,0.49606796008287507
Como Subir a Roca de_nuke counter strike cs 1.6 4LT. Gaming,28157,0.1016949152542373,0.503135579482788,False,False,0.4966607624091149,True,0.49822920225628875
Ru6,6,0.3333333333333333,0.49172350856913316,False,False,0.49936240019692024,False,0.49606796008287507
CHASE PROJECT ZORGO for 78X & Ninja Battle Royale in Real Life (Searching Abandoned Riddles),8976056,0.2826086956521739,0.5098597823719231,False,False,0.48499730650439166,True,0.5047130027526355
Compra en focalprice xpreen-A7W+ROOT.,581,0.1891891891891892,0.4986519971140249,False,False,0.49936240019692024,False,0.49606796008287507
[HOW TO] R55/56 MINI Clubman Forge Blowoff [CRAZY NOISES],14782,0.42105263157894735,0.5027279910883767,False,False,0.49936240019692024,True,0.5090347904945902
Tudo sobre o novo Google Analytics 4 (GA4),5663,0.11904761904761904,0.49967099997291065,False,False,0.49936240019692024,True,0.49822920225628875
Qantas Airways QF2 : Flying from Singapore to Sydney,1895,0.1346153846153846,0.5017090054248221,False,False,0.49936240019692024,True,0.49822920225628875
Ozzy Man Reviews: Composure,543425,0.14814814814814814,0.4966140334538117,False,False,0.49936240019692024,False,0.49606796008287507
"To Faiz, With Love | A Tribute To Mujhse Pehli Si Mohabbat | Kavivaar episode 22",469723,0.15,0.5074149024723036,False,False,0.5128026048014726,True,0.49822920225628875
First look! New electric Volvo C40 Recharge!,42672,0.11363636363636363,0.5000786023557338,False,True,0.49936240019692024,True,0.49822920225628875
Relaxing sound of the ocean with violin music,63,0.022222222222222223,0.5002824035418278,False,False,0.5097858629809682,False,0.49606796008287507
Daikin VRV S High Seasonal Efficiency Series (4-9HP)   [DAIKIN],42822,0.2698412698412698,0.5039507432277881,False,False,0.5069857685030466,True,0.5047130027526355
Refik Anadol - Quantum Memories,9369,0.12903225806451613,0.4974292092092399,False,False,0.49936240019692024,False,0.49606796008287507
"Lil Ollyr - Combo (Prod EXK, Yharley)",57,0.21621621621621623,0.4986519971140249,False,False,0.49936240019692024,True,0.49822920225628875
2013 Corvette 60th Anniversary 427 4LT Convertible,676,0.1,0.5013014067103733,False,False,0.49936240019692024,True,0.49822920225628875
1EL NGUNGU INSALLUBRITE RAI,9,0.8518518518518519,0.4966140334538117,False,False,0.49936240019692024,True,0.5047130027526355
Ako'y Sayo/Cover/JxG,866,0.25,0.49518752180219694,False,False,0.49936240019692024,False,0.49606796008287507
ISS-WCT Westbay Hungarian Mixed Doubles Cup QF1-QF2,208,0.29411764705882354,0.50150520631767,False,False,0.49936240019692024,True,0.5003905106032714
p2 a7w tigria,8,0.0,0.49376108849819883,False,False,0.49936240019692024,False,0.49606796008287507
C21H30O2 Feat. A1G (Visualizer),33,0.22580645161290322,0.4974292092092399,False,False,0.49936240019692024,True,0.5003905106032714
TIMING CHAIN REPLACEMENT N16 2011 Mini Cooper R55 Clubman,3962,0.47368421052631576,0.5027279910883767,False,False,0.49936240019692024,True,0.5068740250398879
Rcq,6,0.3333333333333333,0.49172350856913316,False,False,0.49936240019692024,False,0.49606796008287507
"Team SPIDER-MAN's Morning Routines In Real Life | Parkour, Fighting Bad Guys",8742973,0.25,0.5065998579083008,False,False,0.4842044388638008,False,0.49606796008287507
1vb,14,0.0,0.49172350856913316,False,False,0.49936240019692024,False,0.49606796008287507
"N71 from Co. Kerry into Co. Cork, Ireland",392,0.14634146341463414,0.4994671989116195,False,False,0.49936240019692024,True,0.49822920225628875
Host ANY modded FTB Minecraft server quickly | 2021 | Simple,93989,0.15,0.5033393721510766,False,False,0.49936240019692024,True,0.5003905106032714
MMX DESERT STORM Season 5 | WEEK 02 | MATCH 01,203,0.5217391304347826,0.5004862046340851,False,False,0.49936240019692024,True,0.5068740250398879
"Overview of Juvenile Xanthograuloma (JXG) - Dr. Oussama Abla, MD",3219,0.171875,0.5041545310516253,False,False,0.49936240019692024,True,0.5003905106032714
Metal Gear Rising Revengance-4EP-LQ-84I Boss Fight,8,0.22,0.5013014067103733,False,False,0.4913046505866448,False,0.49606796008287507
KRK Vs Ashish Chanchlani Controversy | Ashish Chanchlani Hilarious Reply To KRK,371982,0.189873417721519,0.5072111448570632,False,False,0.5078446314176875,True,0.5003905106032714
HB5 Hormonal Harmony Supplement 2021 - Unblock Hormones And Start Burning Fat,29,0.14285714285714285,0.506803622507396,False,False,0.5078446314176875,True,0.49822920225628875
Sooryavanshi Project Making Report - By KRK,114300,0.18604651162790697,0.4998748011435217,False,False,0.49936240019692024,True,0.49822920225628875
lion of judah poa,121228,0.0,0.49457618229591455,False,False,0.49936240019692024,False,0.49606796008287507
Manufacturing MAN trucks - Production heavy goods vehicles,3496474,0.08620689655172414,0.5029317857726516,False,False,0.49936240019692024,True,0.49822920225628875
The White Tiger | Full Movie Review by KRK | Bollywood Movie Reviews | Latest Reviews,93892,0.16470588235294117,0.5084336522462343,False,False,0.49936240019692024,True,0.49822920225628875
Malagoli HB4 e HB5 - Metal - Review e Teste - JoJo Guitar,319,0.19298245614035087,0.5027279910883767,False,False,0.49936240019692024,True,0.5003905106032714
BUILD : P-51D Mustang 20cc ARF 69.5,18330,0.3142857142857143,0.4982443986318191,False,False,0.49936240019692024,True,0.5025518043569507
Wz5*,10,0.25,0.49192725530622633,False,False,0.49936240019692024,False,0.49606796008287507
War Thunder Arcade: Yak-9UT [Derpcannon Galore],3908,0.1702127659574468,0.5006900055647866,False,False,0.4867140340345478,False,0.49606796008287507
2006 Porsche 911 C4S Review - Worth it over my 997 C2?,342,0.1111111111111111,0.5021166018678287,True,False,0.5041388036646692,True,0.5003905106032714
story wa agos kotak terbaru 2021||mbolos c0k||,108,0.0,0.5004862046340851,False,False,0.49936240019692024,False,0.49606796008287507
Aintree Circuit Club - Vanwall VW9 on original Grand Prix Circuit,22912,0.13846153846153847,0.5043583174950927,False,False,0.5130493908381838,True,0.49822920225628875
78x syrum for PZ 715 to replace pz 9,1010,0.05555555555555555,0.49844819761510845,False,False,0.49936240019692024,True,0.49822920225628875
BMW R55 MINICOOPER S Clubman Mar's ECU Tune Dyno Test 209WHP,5913,0.43333333333333335,0.5033393721510766,False,False,0.49936240019692024,True,0.5090347904945902
sponge bob suck patrick star c0k,39,0.0,0.4976330054528693,False,False,0.4900682142529706,False,0.49606796008287507
0GM c 6C1Dag 2,7,0.2857142857142857,0.49396485900771747,False,False,0.49936240019692024,True,0.49822920225628875
KILLARNEY MSA (24.08.19),32703,0.5,0.49600266321312514,False,False,0.49936240019692024,True,0.5003905106032714
Eastwood HS CTE HB5,1174,0.42105263157894735,0.4949837402775737,False,False,0.49936240019692024,True,0.5025518043569507
Word Fighters - Selecciones: Dawizard DG VS J3L,16857,0.2127659574468085,0.5006900055647866,False,False,0.4982732891078821,True,0.5025518043569507
Jxg,15,0.3333333333333333,0.49172350856913316,False,False,0.49936240019692024,False,0.49606796008287507
LQ-84i,53,0.3333333333333333,0.4923347567578863,False,False,0.49936240019692024,False,0.49606796008287507
Mexican Radio,2083752,0.15384615384615385,0.49376108849819883,False,False,0.49936240019692024,False,0.49606796008287507
Qantas QF2 A380 Singapore to Sydney Business Class,27114,0.16,0.5013014067103733,False,False,0.49936240019692024,True,0.5003905106032714
F.T.B.,58021,0.5,0.4923347567578863,False,False,0.49936240019692024,True,0.49822920225628875
Playing 50000 Marbles - Marble Machine X #149,1360398,0.1111111111111111,0.5002824035418278,False,False,0.5036322679701095,True,0.49822920225628875
Thalaivi is disaster before release? - By KRK,83310,0.1111111111111111,0.5002824035418278,True,False,0.4861762029257579,True,0.49822920225628875
MSA 4X4 Drop Slide,15802,0.3333333333333333,0.4947799604195827,False,False,0.4935963366308203,True,0.5003905106032714
"MIXER, NAUTA, 5 CF, VRIECO, S/ST, HP, MDL 1VB - Item # S735562",252,0.4838709677419355,0.503746954091282,False,False,0.49936240019692024,True,0.5155147392701718
KAASCOUSE - P.V.V.,241511,0.6666666666666666,0.4947799604195827,False,False,0.49936240019692024,True,0.5003905106032714
The Cyanide & Happiness Show - Trailer | Watch on VRV,29542,0.16981132075471697,0.5019128039641135,False,False,0.5111255661644867,True,0.49822920225628875
hb5 -.,29,0.0,0.4923347567578863,False,False,0.49936240019692024,False,0.49606796008287507
Bounce Rate in Google Analytics 4 (GA4),2489,0.15384615384615385,0.4990595973878717,False,False,0.49936240019692024,True,0.49822920225628875
QF2,71,0.6666666666666666,0.49172350856913316,False,False,0.49936240019692024,True,0.49822920225628875
QDZ & OCK NO SAINTS,47,0.7368421052631579,0.4949837402775737,False,False,0.49311518363401996,True,0.5047130027526355
P-51D Mustang: Takeoff & Landing Tutorial | DCS WORLD,23668,0.2641509433962264,0.5019128039641135,False,False,0.49936240019692024,True,0.5025518043569507
Fortnite*BR*+WIN+(ASTRO C4O TR)PS4*IK IM BAD CHILL,41,0.58,0.5013014067103733,False,False,0.4858408655351466,True,0.5068740250398879
EXK Plus Front Flipper with Titanium and Mammoth Molar - M390 (Ceramic Pivot),5,0.15584415584415584,0.506803622507396,False,False,0.49936240019692024,True,0.5003905106032714
Probamos el nuevo GAC GA4 2021,8273,0.2,0.49722541381980884,False,False,0.49936240019692024,True,0.5003905106032714
NEW FTB Revelation 2 EP1 Patreon Server Starting Day,94361,0.25,0.5017090054248221,False,False,0.49936240019692024,True,0.5025518043569507
4HB shoe box,375,0.16666666666666666,0.49355732006141945,False,False,0.49936240019692024,True,0.49822920225628875
How to Connect to an Allen Bradley Micrologix Over Serial DF1 with a 1761-CBL-PM02 for RsLogix 500,10076,0.16326530612244897,0.5110820527798473,False,False,0.49936240019692024,True,0.5003905106032714
Vrv problem,24117,0.09090909090909091,0.49335355376505474,False,False,0.49088053595437425,False,0.49606796008287507
0n the f1y cust0m1z@t10n,2,0.0,0.49600266321312514,False,False,0.49936240019692024,False,0.49606796008287507
J3l | Chinese | Touch Screen | Double Din | Car Stereo | With mirror link | detailed review,13826,0.0989010989010989,0.5096560587806435,False,False,0.49936240019692024,False,0.49606796008287507
VRV -Indoor units installation video 01,5784,0.10256410256410256,0.4990595973878717,False,False,0.49936240019692024,True,0.49822920225628875
Melaka TV 4hb Ogos 2012,116,0.17391304347826086,0.4957988756989216,False,False,0.49936240019692024,True,0.49822920225628875
Dr. Scott Davis shares information from new Egg Study,62,0.09433962264150944,0.5019128039641135,False,False,0.5056098158389941,False,0.49606796008287507
Punisher the c0k,69,0.0625,0.49437240597425747,False,False,0.4900682142529706,False,0.49606796008287507
L43: Properties of Muscle Cells | Human Physiology (Pre-Medical: NEET/AIIMS) | Ritu Rattewal,98909,0.20652173913043478,0.5098597823719231,False,False,0.49936240019692024,True,0.5003905106032714
Revell P-51D-5NA Mustang Early Version 1/32 Scale Model Kit Build PREVIEW UNBOXING 85-5989 03944,10331,0.28125,0.510674643311659,False,False,0.49936240019692024,True,0.5025518043569507
"World of Tanks IS-2 - 12 Kills 5,1K Damage (1 VS 5)",18640,0.17647058823529413,0.50150520631767,False,False,0.4830806439983455,True,0.5025518043569507
twenty one pilots: Stressed Out [OFFICIAL VIDEO],2284192791,0.3125,0.500893806266214,False,False,0.49218667959723067,True,0.5003905106032714
Should You Play: FTB Infinity Evolved Reloaded? | 2021 Modpack Review,6173,0.15942028985507245,0.5051734481113053,True,False,0.5065383834516894,True,0.49822920225628875
SPM - Bloody War,2173089,0.3125,0.49437240597425747,False,False,0.48294149908646355,True,0.49822920225628875
CJU- Why you Shouldn't Pay Collection Companies,20954,0.1702127659574468,0.5006900055647866,False,False,0.5009707467268406,True,0.49822920225628875
Taigen is2,6263,0.1,0.4931497896767773,False,False,0.49936240019692024,False,0.49606796008287507
Upgrade to Google Analytics 4 (GA4) // How to upgrade from Universal Analytics,1264,0.10256410256410256,0.5070073848462059,False,False,0.49936240019692024,True,0.49822920225628875
i23 - Indifferenza - Indifference,0,0.06060606060606061,0.49783680248298473,False,False,0.4982732891078821,False,0.49606796008287507
fhrifidiruq jxg,1,0.0,0.4941686315222973,False,False,0.49936240019692024,False,0.49606796008287507
Wz5,20,0.3333333333333333,0.49172350856913316,False,False,0.49936240019692024,False,0.49606796008287507
CJU 2011 Flashmob,7620,0.23529411764705882,0.49457618229591455,False,False,0.49936240019692024,True,0.49822920225628875
MMX DESERT STORM Season 5 | WEEK 03 | MATCH 01,217,0.5217391304347826,0.5004862046340851,False,False,0.49936240019692024,True,0.5068740250398879
lighters & addictions ~ J.X.G (prod. kubsy),57,0.06976744186046512,0.4998748011435217,False,False,0.49936240019692024,True,0.49822920225628875
%89%e4%82%aa%89%c6%82%cc%83A%83C%83h%83%8b%83L%83%5e%81%5b%81%5b%81%5b%81%5b%81%5b2,25,0.03614457831325301,0.5080261602677303,False,False,0.49936240019692024,False,0.49606796008287507
TERUGKIJKEN: Stel je vragen aan Geert Wilders (PVV),55634,0.3333333333333333,0.50150520631767,False,False,0.49936240019692024,True,0.5003905106032714
VLY - Dodomo Maumau (Official Music Video),19389,0.19047619047619047,0.49967099997291065,False,False,0.49936240019692024,True,0.49822920225628875
C0K,5,0.6666666666666666,0.49172350856913316,False,False,0.49936240019692024,True,0.49822920225628875
Kuliah Kajian Kitab - 4hb Januari 2021,28,0.10526315789473684,0.49885579706085176,False,False,0.49936240019692024,False,0.49606796008287507
yak 9ut,3,0.0,0.4925385113371493,False,False,0.49936240019692024,False,0.49606796008287507
HB5 Hormonal Harmony Reviews || HB5 Hormonal Harmony Weight Loss Pills By Stefan Georgi,71,0.1724137931034483,0.508841133018614,False,False,0.509422957748096,True,0.5003905106032714
Nokia N71 5G (2021) : Nokia upcoming smartphone,1628,0.0851063829787234,0.5006900055647866,False,False,0.49936240019692024,True,0.5003905106032714
Why I Sold My Porsche 911/ 997...,3043,0.15151515151515152,0.49783680248298473,False,False,0.49936240019692024,True,0.49822920225628875
Metal Gear Rising: Revengeance - Raiden vs Blade Wolf(LQ-84i) [Boss Fight][HARD],238,0.1875,0.5074149024723036,False,False,0.49936240019692024,False,0.49606796008287507
08 CHEVROLET CORVETTE Auto 4LT 4K M targa top 1 ownr,1082,0.4230769230769231,0.5017090054248221,False,False,0.5036322679701095,True,0.5068740250398879
TORNEO 200 PERSONAS CON POSIBILIDAD DE ENTRAR EN AQ!! DANIELIYO RCQ Y ESTERCIITA!!,4332,0.7682926829268293,0.5078224102452932,False,True,0.49936240019692024,True,0.5219894755408413
J3L - Alma Libre Project -,4076,0.19230769230769232,0.49641024215827356,False,False,0.49936240019692024,True,0.49822920225628875
1vb founders day 2009,270,0.0,0.49539130492575956,False,False,0.49936240019692024,False,0.49606796008287507
PROJECT ZORGO CHASE DANIEL Searching for Crystal (24 Hours Challenge with Riddles in Real Life),4921167,0.3157894736842105,0.5104709332257464,False,False,0.5009918535759216,True,0.5047130027526355
Metal Gear Rising Revengeance - Demo Gameplay LQ-84i - PS3 Xbox360,1826,0.16666666666666666,0.5045621024904907,False,False,0.49936240019692024,True,0.49822920225628875
Metal Gear Solid V: MGR LQ-84i Blade Wolf Mod,5118,0.26666666666666666,0.5002824035418278,False,False,0.5025938476239873,True,0.5003905106032714
VOID STEVE TRYING TO DESTROY BLUE 78X AND ORANGE CRYSTAL,144,0.8035714285714286,0.5025241954976735,False,False,0.48791846361303287,True,0.5176736711016813
